,Source,General_Pos,Finer_Pos
699,steering,3830.0,3063.0
700,steering,3830.0,3063.0
701,steering,3830.0,3063.0
702,steering,3830.0,3063.0
703,steering,3830.0,3063.0
704,steering,3830.0,3063.0
705,steering,3830.0,3063.0
706,steering,3830.0,3063.0
707,steering,3830.0,3063.0
708,steering,3830.0,3063.0
709,steering,3830.0,3063.0
710,steering,3830.0,3063.0
711,steering,3830.0,3063.0
712,steering,3830.0,3063.0
713,steering,3830.0,3063.0
714,steering,3830.0,3063.0
715,steering,3830.0,3063.0
716,steering,3830.0,3063.0
717,steering,3830.0,3063.0
718,steering,3830.0,3063.0
719,steering,3830.0,3063.0
720,steering,3830.0,3063.0
721,steering,3830.0,3063.0
722,steering,3830.0,3063.0
723,steering,3830.0,3063.0
724,steering,3830.0,3063.0
725,steering,3830.0,3063.0
726,steering,3830.0,3063.0
727,steering,3830.0,3063.0
728,steering,3830.0,3063.0
729,steering,3830.0,3063.0
730,steering,3830.0,3063.0
731,steering,3830.0,3063.0
732,steering,3830.0,3063.0
733,steering,3830.0,3063.0
734,steering,3830.0,3063.0
735,steering,3830.0,3063.0
736,steering,3830.0,3063.0
737,steering,3830.0,3063.0
738,steering,3830.0,3063.0
739,steering,3830.0,3063.0
740,steering,3830.0,3063.0
741,steering,3830.0,3063.0
742,steering,3830.0,3063.0
743,steering,3830.0,3063.0
744,steering,3830.0,3063.0
745,steering,3830.0,3063.0
746,steering,3830.0,3063.0
747,steering,3830.0,3063.0
748,steering,3830.0,3063.0
749,steering,3830.0,3063.0
750,steering,3830.0,3063.0
751,steering,3830.0,3063.0
752,steering,3830.0,3063.0
753,steering,3830.0,3063.0
754,steering,3030.0,6665.0
755,steering,3030.0,6665.0
756,steering,3031.0,3065.0
757,steering,3031.0,3065.0
758,steering,3031.0,3165.0
759,steering,3031.0,3165.0
760,steering,3031.0,3265.0
761,steering,3031.0,3265.0
762,steering,3031.0,3365.0
763,steering,3031.0,3365.0
764,steering,3031.0,3365.0
765,steering,3031.0,3465.0
766,steering,3031.0,3465.0
767,steering,3031.0,3465.0
768,steering,3031.0,3565.0
769,steering,3031.0,3565.0
770,steering,3031.0,3565.0
771,steering,3031.0,3565.0
772,steering,3031.0,3665.0
773,steering,3031.0,3665.0
774,steering,3031.0,3665.0
775,steering,3031.0,3665.0
776,steering,3031.0,3765.0
777,steering,3031.0,3765.0
778,steering,3031.0,3765.0
779,steering,3031.0,3765.0
780,steering,3031.0,3765.0
781,steering,3031.0,3865.0
782,steering,3031.0,3865.0
783,steering,3031.0,3865.0
784,steering,3031.0,3865.0
785,steering,3031.0,3965.0
786,steering,3031.0,3965.0
787,steering,3031.0,3965.0
788,steering,3031.0,3965.0
789,steering,3031.0,6165.0
790,steering,3031.0,6165.0
791,steering,3031.0,6165.0
792,steering,3031.0,6165.0
793,steering,3031.0,6265.0
794,steering,3031.0,6265.0
795,steering,3031.0,6265.0
796,steering,3031.0,6365.0
797,steering,3031.0,6365.0
798,steering,3031.0,6365.0
799,steering,3031.0,6465.0
800,steering,3031.0,6465.0
801,steering,3031.0,6565.0
802,steering,3031.0,6565.0
803,steering,3031.0,6565.0
804,steering,3031.0,6665.0
805,steering,3031.0,6665.0
806,steering,3032.0,3065.0
807,steering,3032.0,3065.0
808,steering,3032.0,3165.0
809,steering,3032.0,3165.0
810,steering,3032.0,3265.0
811,steering,3032.0,3265.0
812,steering,3032.0,3365.0
813,steering,3032.0,3365.0
814,steering,3032.0,3365.0
815,steering,3032.0,3465.0
816,steering,3032.0,3465.0
817,steering,3032.0,3565.0
818,steering,3032.0,3565.0
819,steering,3032.0,3665.0
820,steering,3032.0,3765.0
821,steering,3032.0,3765.0
822,steering,3032.0,3865.0
823,steering,3032.0,3965.0
824,steering,3032.0,3965.0
825,steering,3032.0,6165.0
826,steering,3032.0,6165.0
827,steering,3032.0,6265.0
828,steering,3032.0,6265.0
829,steering,3032.0,6365.0
830,steering,3032.0,6365.0
831,steering,3032.0,6465.0
832,steering,3032.0,6465.0
833,steering,3032.0,6565.0
834,steering,3032.0,6565.0
835,steering,3032.0,6665.0
836,steering,3032.0,6665.0
837,steering,3032.0,6665.0
838,steering,3033.0,3065.0
839,steering,3033.0,3065.0
840,steering,3033.0,3065.0
841,steering,3033.0,3065.0
842,steering,3033.0,3165.0
843,steering,3033.0,3165.0
844,steering,3033.0,3165.0
845,steering,3033.0,3165.0
846,steering,3033.0,3165.0
847,steering,3033.0,3165.0
848,steering,3033.0,3165.0
849,steering,3033.0,3165.0
850,steering,3033.0,3165.0
851,steering,3033.0,3165.0
852,steering,3033.0,3165.0
853,steering,3033.0,3165.0
854,steering,3033.0,3165.0
855,steering,3033.0,3165.0
856,steering,3033.0,3165.0
857,steering,3033.0,3165.0
858,steering,3033.0,3165.0
859,steering,3033.0,3165.0
860,steering,3033.0,3165.0
861,steering,3033.0,3065.0
862,steering,3033.0,3065.0
863,steering,3032.0,6665.0
864,steering,3032.0,6665.0
865,steering,3032.0,6465.0
866,steering,3032.0,6465.0
867,steering,3032.0,6265.0
868,steering,3032.0,6165.0
869,steering,3032.0,3965.0
870,steering,3032.0,3765.0
871,steering,3032.0,3665.0
872,steering,3032.0,3465.0
873,steering,3032.0,3265.0
874,steering,3032.0,3165.0
875,steering,3031.0,6665.0
876,steering,3031.0,6465.0
877,steering,3031.0,6265.0
878,steering,3031.0,3965.0
879,steering,3031.0,3765.0
880,steering,3031.0,3665.0
881,steering,3031.0,3465.0
882,steering,3031.0,3365.0
883,steering,3031.0,3265.0
884,steering,3031.0,3165.0
885,steering,3031.0,3165.0
886,steering,3031.0,3165.0
887,steering,3031.0,3165.0
888,steering,3031.0,3165.0
889,steering,3031.0,3165.0
890,steering,3031.0,3165.0
891,steering,3031.0,3165.0
892,steering,3031.0,3165.0
893,steering,3031.0,3165.0
894,steering,3031.0,3165.0
895,steering,3031.0,3065.0
896,steering,3030.0,6665.0
897,steering,3030.0,6665.0
898,steering,3030.0,6565.0
899,steering,3030.0,6465.0
900,steering,3030.0,6365.0
901,steering,3030.0,6265.0
902,steering,3030.0,6165.0
903,steering,3030.0,3965.0
904,steering,3030.0,3865.0
905,steering,3030.0,3765.0
906,steering,3030.0,3665.0
907,steering,3030.0,3565.0
908,steering,3030.0,3465.0
909,steering,3030.0,3365.0
910,steering,3030.0,3265.0
911,steering,3030.0,3165.0
912,steering,3030.0,3165.0
913,steering,6666.0,6665.0
914,steering,6666.0,6665.0
915,steering,6666.0,6565.0
916,steering,6666.0,6465.0
917,steering,6666.0,6365.0
918,steering,6666.0,6265.0
919,steering,6666.0,6165.0
920,steering,6666.0,3965.0
921,steering,6666.0,3865.0
922,steering,6666.0,3765.0
923,steering,6666.0,3665.0
924,steering,6666.0,3565.0
925,steering,6666.0,3465.0
926,steering,6666.0,3365.0
927,steering,6666.0,3265.0
928,steering,6666.0,3165.0
929,steering,6666.0,3065.0
930,steering,6666.0,3065.0
931,steering,6665.0,6665.0
932,steering,6665.0,6565.0
933,steering,6665.0,6465.0
934,steering,6665.0,6365.0
935,steering,6665.0,6265.0
936,steering,6665.0,6265.0
937,steering,6665.0,6265.0
938,steering,6665.0,6265.0
939,steering,6665.0,6265.0
940,steering,6665.0,6265.0
941,steering,6665.0,6265.0
942,steering,6665.0,6365.0
943,steering,6665.0,6365.0
944,steering,6665.0,6465.0
945,steering,6665.0,6665.0
946,steering,6666.0,3065.0
947,steering,6666.0,3165.0
948,steering,6666.0,3365.0
949,steering,6666.0,3465.0
950,steering,6666.0,3665.0
951,steering,6666.0,3865.0
952,steering,6666.0,6165.0
953,steering,6666.0,6365.0
954,steering,6666.0,6565.0
955,steering,3030.0,3065.0
956,steering,3030.0,3265.0
957,steering,3030.0,3365.0
958,steering,3030.0,3465.0
959,steering,3030.0,3565.0
960,steering,3030.0,3665.0
961,steering,3030.0,3665.0
962,steering,3030.0,3665.0
963,steering,3030.0,3665.0
964,steering,3030.0,3665.0
965,steering,3030.0,3665.0
966,steering,3030.0,3565.0
967,steering,3030.0,3565.0
968,steering,3030.0,3565.0
969,steering,3030.0,3465.0
970,steering,3030.0,3465.0
971,steering,3030.0,3465.0
972,steering,3030.0,3465.0
973,steering,3030.0,3465.0
974,steering,3030.0,3565.0
975,steering,3030.0,3565.0
976,steering,3030.0,3565.0
977,steering,3030.0,3565.0
978,steering,3030.0,3565.0
979,steering,3030.0,3565.0
980,steering,3030.0,3565.0
981,steering,3030.0,3565.0
982,steering,3030.0,3565.0
983,steering,3030.0,3565.0
984,steering,3030.0,3565.0
985,steering,3030.0,3565.0
986,steering,3030.0,3565.0
987,steering,3030.0,3565.0
988,steering,3030.0,3565.0
989,steering,3030.0,3565.0
990,steering,3030.0,3565.0
991,steering,3030.0,3665.0
992,steering,3030.0,3665.0
993,steering,3030.0,3665.0
994,steering,3030.0,3665.0
995,steering,3030.0,3665.0
996,steering,3030.0,3665.0
997,steering,3030.0,3665.0
998,steering,3030.0,3665.0
999,steering,3030.0,3665.0
1000,steering,3030.0,3665.0
1001,steering,3030.0,3765.0
1002,steering,3030.0,3765.0
1003,steering,3030.0,3765.0
1004,steering,3030.0,3765.0
1005,steering,3030.0,3765.0
1006,steering,3030.0,3765.0
1007,steering,3030.0,3765.0
1008,steering,3030.0,3765.0
1009,steering,3030.0,3765.0
1010,steering,3030.0,3765.0
1011,steering,3030.0,3765.0
1012,steering,3030.0,3765.0
1013,steering,3030.0,3765.0
1014,steering,3030.0,3765.0
1015,steering,3030.0,3865.0
1016,steering,3030.0,3865.0
1017,steering,3030.0,3865.0
1018,steering,3030.0,3865.0
1019,steering,3030.0,3865.0
1020,steering,3030.0,3865.0
1021,steering,3030.0,3865.0
1022,steering,3030.0,3865.0
1023,steering,3030.0,3865.0
1024,steering,3030.0,3965.0
1025,steering,3030.0,3965.0
1026,steering,3030.0,3965.0
1027,steering,3030.0,3965.0
1028,steering,3030.0,3965.0
1029,steering,3030.0,3965.0
1030,steering,3030.0,3965.0
1031,steering,3030.0,3965.0
1032,steering,3030.0,3965.0
1033,steering,3030.0,3965.0
1034,steering,3030.0,3965.0
1035,steering,3030.0,3965.0
1036,steering,3030.0,3965.0
1037,steering,3030.0,3965.0
1038,steering,3030.0,3965.0
1039,steering,3030.0,3965.0
1040,steering,3030.0,3965.0
1041,steering,3030.0,3965.0
1042,steering,3030.0,3965.0
1043,steering,3030.0,3965.0
1044,steering,3030.0,3965.0
1045,steering,3030.0,3965.0
1046,steering,3030.0,3965.0
1047,steering,3030.0,6165.0
1048,steering,3030.0,6165.0
1049,steering,3030.0,6165.0
1050,steering,3030.0,6165.0
1051,steering,3030.0,6165.0
1052,steering,3030.0,6165.0
1053,steering,3030.0,6165.0
1054,steering,3030.0,6165.0
1055,steering,3030.0,6165.0
1056,steering,3030.0,6165.0
1057,steering,3030.0,6165.0
1058,steering,3030.0,6165.0
1059,steering,3030.0,6165.0
1060,steering,3030.0,6165.0
1061,steering,3030.0,6165.0
1062,steering,3030.0,6165.0
1063,steering,3030.0,6165.0
1064,steering,3030.0,6165.0
1065,steering,3030.0,6165.0
1066,steering,3030.0,6165.0
1067,steering,3030.0,6165.0
1068,steering,3030.0,6165.0
1069,steering,3030.0,6165.0
1070,steering,3030.0,6165.0
1071,steering,3030.0,6165.0
1072,steering,3030.0,6165.0
1073,steering,3030.0,6165.0
1074,steering,3030.0,6165.0
1075,steering,3030.0,6165.0
1076,steering,3030.0,6165.0
1077,steering,3030.0,6165.0
1078,steering,3030.0,6165.0
1079,steering,3030.0,6165.0
1080,steering,3030.0,6165.0
1081,steering,3030.0,6165.0
1082,steering,3030.0,6165.0
1083,steering,3030.0,6265.0
1084,steering,3030.0,6265.0
1085,steering,3030.0,6265.0
1086,steering,3030.0,6265.0
1087,steering,3030.0,6265.0
1088,steering,3030.0,6265.0
1089,steering,3030.0,6265.0
1090,steering,3030.0,6265.0
1091,steering,3030.0,6265.0
1092,steering,3030.0,6265.0
1093,steering,3030.0,6265.0
1094,steering,3030.0,6265.0
1095,steering,3030.0,6265.0
1096,steering,3030.0,6265.0
1097,steering,3030.0,6265.0
1098,steering,3030.0,6265.0
1099,steering,3030.0,6265.0
1100,steering,3030.0,6265.0
1101,steering,3030.0,6265.0
1102,steering,3030.0,6265.0
1103,steering,3030.0,6265.0
1104,steering,3030.0,6265.0
1105,steering,3030.0,6265.0
1106,steering,3030.0,6265.0
1107,steering,3030.0,6265.0
1108,steering,3030.0,6265.0
1109,steering,3030.0,6265.0
1110,steering,3030.0,6265.0
1111,steering,3030.0,6265.0
1112,steering,3030.0,6265.0
1113,steering,3030.0,6265.0
1114,steering,3030.0,6265.0
1115,steering,3030.0,6365.0
1116,steering,3030.0,6365.0
1117,steering,3030.0,6365.0
1118,steering,3030.0,6365.0
1119,steering,3030.0,6365.0
1120,steering,3030.0,6365.0
1121,steering,3030.0,6365.0
1122,steering,3030.0,6465.0
1123,steering,3030.0,6465.0
1124,steering,3030.0,6465.0
1125,steering,3030.0,6465.0
1126,steering,3030.0,6465.0
1127,steering,3030.0,6465.0
1128,steering,3030.0,6465.0
1129,steering,3030.0,6565.0
1130,steering,3030.0,6565.0
1131,steering,3030.0,6565.0
1132,steering,3030.0,6565.0
1133,steering,3030.0,6565.0
1134,steering,3030.0,6565.0
1135,steering,3030.0,6665.0
1136,steering,3030.0,6665.0
1137,steering,3030.0,6665.0
1138,steering,3030.0,6665.0
1139,steering,3030.0,6665.0
1140,steering,3030.0,6665.0
1141,steering,3031.0,3065.0
1142,steering,3031.0,3065.0
1143,steering,3031.0,3065.0
1144,steering,3031.0,3065.0
1145,steering,3031.0,3065.0
1146,steering,3031.0,3065.0
1147,steering,3031.0,3165.0
1148,steering,3031.0,3165.0
1149,steering,3031.0,3165.0
1150,steering,3031.0,3165.0
1151,steering,3031.0,3165.0
1152,steering,3031.0,3165.0
1153,steering,3031.0,3165.0
1154,steering,3031.0,3165.0
1155,steering,3031.0,3165.0
1156,steering,3031.0,3265.0
1157,steering,3031.0,3265.0
1158,steering,3031.0,3265.0
1159,steering,3031.0,3265.0
1160,steering,3031.0,3265.0
1161,steering,3031.0,3265.0
1162,steering,3031.0,3265.0
1163,steering,3031.0,3265.0
1164,steering,3031.0,3265.0
1165,steering,3031.0,3265.0
1166,steering,3031.0,3265.0
1167,steering,3031.0,3265.0
1168,steering,3031.0,3365.0
1169,steering,3031.0,3365.0
1170,steering,3031.0,3365.0
1171,steering,3031.0,3365.0
1172,steering,3031.0,3365.0
1173,steering,3031.0,3365.0
1174,steering,3031.0,3365.0
1175,steering,3031.0,3365.0
1176,steering,3031.0,3365.0
1177,steering,3031.0,3365.0
1178,steering,3031.0,3465.0
1179,steering,3031.0,3465.0
1180,steering,3031.0,3465.0
1181,steering,3031.0,3465.0
1182,steering,3031.0,3465.0
1183,steering,3031.0,3465.0
1184,steering,3031.0,3565.0
1185,steering,3031.0,3565.0
1186,steering,3031.0,3565.0
1187,steering,3031.0,3565.0
1188,steering,3031.0,3665.0
1189,steering,3031.0,3665.0
1190,steering,3031.0,3665.0
1191,steering,3031.0,3665.0
1192,steering,3031.0,3765.0
1193,steering,3031.0,3765.0
1194,steering,3031.0,3765.0
1195,steering,3031.0,3865.0
1196,steering,3031.0,3865.0
1197,steering,3031.0,3865.0
1198,steering,3031.0,3965.0
1199,steering,3031.0,3965.0
1200,steering,3031.0,3965.0
1201,steering,3031.0,3965.0
1202,steering,3031.0,6165.0
1203,steering,3031.0,6165.0
1204,steering,3031.0,6165.0
1205,steering,3031.0,6165.0
1206,steering,3031.0,6265.0
1207,steering,3031.0,6265.0
1208,steering,3031.0,6265.0
1209,steering,3031.0,6265.0
1210,steering,3031.0,6265.0
1211,steering,3031.0,6265.0
1212,steering,3031.0,6365.0
1213,steering,3031.0,6365.0
1214,steering,3031.0,6365.0
1215,steering,3031.0,6365.0
1216,steering,3031.0,6365.0
1217,steering,3031.0,6365.0
1218,steering,3031.0,6365.0
1219,steering,3031.0,6365.0
1220,steering,3031.0,6365.0
1221,steering,3031.0,6365.0
1222,steering,3031.0,6365.0
1223,steering,3031.0,6365.0
1224,steering,3031.0,6365.0
1225,steering,3031.0,6365.0
1226,steering,3031.0,6365.0
1227,steering,3031.0,6365.0
1228,steering,3031.0,6365.0
1229,steering,3031.0,6365.0
1230,steering,3031.0,6365.0
1231,steering,3031.0,6365.0
1232,steering,3031.0,6365.0
1233,steering,3031.0,6365.0
1234,steering,3031.0,6365.0
1235,steering,3031.0,6365.0
1236,steering,3031.0,6265.0
1237,steering,3031.0,6265.0
1238,steering,3031.0,6165.0
1239,steering,3031.0,3965.0
1240,steering,3031.0,3865.0
1241,steering,3031.0,3765.0
1242,steering,3031.0,3665.0
1243,steering,3031.0,3465.0
1244,steering,3031.0,3365.0
1245,steering,3031.0,3265.0
1246,steering,3031.0,3065.0
1247,steering,3030.0,6665.0
1248,steering,3030.0,6465.0
1249,steering,3030.0,6365.0
1250,steering,3030.0,6265.0
1251,steering,3030.0,6265.0
1252,steering,3030.0,6165.0
1253,steering,3030.0,6165.0
1254,steering,3030.0,6165.0
1255,steering,3030.0,6165.0
1256,steering,3030.0,6165.0
1257,steering,3030.0,6265.0
1258,steering,3030.0,6265.0
1259,steering,3030.0,6265.0
1260,steering,3030.0,6265.0
1261,steering,3030.0,6265.0
1262,steering,3030.0,6365.0
1263,steering,3030.0,6365.0
1264,steering,3030.0,6365.0
1265,steering,3030.0,6265.0
1266,steering,3030.0,6265.0
1267,steering,3030.0,6265.0
1268,steering,3030.0,6265.0
1269,steering,3030.0,6265.0
1270,steering,3030.0,6265.0
1271,steering,3030.0,6265.0
1272,steering,3030.0,6265.0
1273,steering,3030.0,6265.0
1274,steering,3030.0,6265.0
1275,steering,3030.0,6265.0
1276,steering,3030.0,6265.0
1277,steering,3030.0,6265.0
1278,steering,3030.0,6265.0
1279,steering,3030.0,6265.0
1280,steering,3030.0,6265.0
1281,steering,3030.0,6265.0
1282,steering,3030.0,6265.0
1283,steering,3030.0,6265.0
1284,steering,3030.0,6265.0
1285,steering,3030.0,6265.0
1286,steering,3030.0,6265.0
1287,steering,3030.0,6265.0
1288,steering,3030.0,6265.0
1289,steering,3030.0,6265.0
1290,steering,3030.0,6265.0
1291,steering,3030.0,6265.0
1292,steering,3030.0,6265.0
1293,steering,3030.0,6265.0
1294,steering,3030.0,6265.0
1295,steering,3030.0,6265.0
1296,steering,3030.0,6265.0
1297,steering,3030.0,6265.0
1298,steering,3030.0,6265.0
1299,steering,3030.0,6265.0
1300,steering,3030.0,6265.0
1301,steering,3030.0,6265.0
1302,steering,3030.0,6265.0
1303,steering,3030.0,6265.0
1304,steering,3030.0,6265.0
1305,steering,3030.0,6265.0
1306,steering,3030.0,6265.0
1307,steering,3030.0,6265.0
1308,steering,3030.0,6265.0
1309,steering,3030.0,6265.0
1310,steering,3030.0,6265.0
1311,steering,3030.0,6265.0
1312,steering,3030.0,6265.0
1313,steering,3030.0,6265.0
1314,steering,3030.0,6265.0
1315,steering,3030.0,6265.0
1316,steering,3030.0,6265.0
1317,steering,3030.0,6265.0
1318,steering,3030.0,6265.0
1319,steering,3030.0,6265.0
1320,steering,3030.0,6265.0
1321,steering,3030.0,6265.0
1322,steering,3030.0,6265.0
1323,steering,3030.0,6265.0
1324,steering,3030.0,6265.0
1325,steering,3030.0,6265.0
1326,steering,3030.0,6265.0
1327,steering,3030.0,6265.0
1328,steering,3030.0,6265.0
1329,steering,3030.0,6265.0
1330,steering,3030.0,6265.0
1331,steering,3030.0,6265.0
1332,steering,3030.0,6265.0
1333,steering,3030.0,6265.0
1334,steering,3030.0,6265.0
1335,steering,3030.0,6265.0
1336,steering,3030.0,6265.0
1337,steering,3030.0,6265.0
1338,steering,3030.0,6265.0
1339,steering,3030.0,6265.0
1340,steering,3030.0,6265.0
1341,steering,3030.0,6265.0
1342,steering,3030.0,6265.0
1343,steering,3030.0,6265.0
1344,steering,3030.0,6265.0
1345,steering,3030.0,6265.0
1346,steering,3030.0,6265.0
1347,steering,3030.0,6265.0
1348,steering,3030.0,6265.0
1349,steering,3030.0,6265.0
1350,steering,3030.0,6265.0
1351,steering,3030.0,6265.0
1352,steering,3030.0,6265.0
1353,steering,3030.0,6265.0
1354,steering,3030.0,6265.0
1355,steering,3030.0,6265.0
1356,steering,3030.0,6265.0
1357,steering,3030.0,6265.0
1358,steering,3030.0,6265.0
1359,steering,3030.0,6265.0
1360,steering,3030.0,6265.0
1361,steering,3030.0,6265.0
1362,steering,3030.0,6265.0
1363,steering,3030.0,6265.0
1364,steering,3030.0,6265.0
1365,steering,3030.0,6265.0
1366,steering,3030.0,6265.0
1367,steering,3030.0,6265.0
1368,steering,3030.0,6265.0
1369,steering,3030.0,6265.0
1370,steering,3030.0,6265.0
1371,steering,3030.0,6265.0
1372,steering,3030.0,6265.0
1373,steering,3030.0,6265.0
1374,steering,3030.0,6265.0
1375,steering,3030.0,6265.0
1376,steering,3030.0,6265.0
1377,steering,3030.0,6265.0
1378,steering,3030.0,6265.0
1379,steering,3030.0,6265.0
1380,steering,3030.0,6265.0
